Timestamp,Filepath,Duration_sec,Sample_rate,Num_samples,Is_supported
2022-06-02 12:00:15,learn_dataset/1654171215.562465.wav,69.9,8000.0,559200.0,True
2022-06-02 12:04:24,learn_dataset/1654171464.562555.wav,13.7,8000.0,109600.0,True
2022-06-02 12:27:32,learn_dataset/1654172852.563156.wav,199.12,8000.0,1592960.0,True
2022-06-02 12:33:56,learn_dataset/1654173236.563362.wav,36.44,8000.0,291520.0,True
2022-06-02 12:59:25,learn_dataset/1654174765.564119.wav,444.06,8000.0,3552480.0,True
2022-06-02 13:03:14,learn_dataset/1654174994.564247.wav,3.92,8000.0,31360.0,True
2022-06-02 13:05:40,learn_dataset/1654175140.564317.wav,314.6,8000.0,2516800.0,True
2022-06-02 13:12:24,learn_dataset/1654175544.564467.wav,376.46,8000.0,3011680.0,True
2022-06-02 13:19:16,learn_dataset/1654175956.564646.wav,352.94,8000.0,2823520.0,True
2022-06-02 13:19:35,learn_dataset/1654175975.564649.wav,157.82,8000.0,1262560.0,True
2022-06-02 13:32:38,learn_dataset/1654176758.565025.wav,199.3,8000.0,1594400.0,True
2022-06-02 13:42:50,learn_dataset/1654177370.565260.wav,722.9,8000.0,5783200.0,True
2022-06-02 13:55:24,learn_dataset/1654178124.565613.wav,429.6,8000.0,3436800.0,True
2022-06-02 14:10:29,learn_dataset/1654179029.566167.wav,28.68,8000.0,229440.0,True
2022-06-02 14:20:00,learn_dataset/1654179600.566322.wav,26.8,8000.0,214400.0,True
2022-06-02 14:21:38,learn_dataset/1654179698.566345.wav,377.42,8000.0,3019360.0,True
2022-06-02 14:37:03,learn_dataset/1654180623.566691.wav,124.92,8000.0,999360.0,True
2022-06-02 14:39:19,learn_dataset/1654180759.566767.wav,323.24,8000.0,2585920.0,True
2022-06-02 16:23:08,learn_dataset/1654186988.567781.wav,202.26,8000.0,1618080.0,True
2022-06-02 16:37:35,learn_dataset/1654187855.567829.wav,23.68,8000.0,189440.0,True
2022-06-02 16:52:54,learn_dataset/1654188774.567892.wav,54.2,8000.0,433600.0,True
2022-06-02 17:38:46,learn_dataset/1654191526.568112.wav,155.2,8000.0,1241600.0,True
2022-06-02 18:40:47,learn_dataset/1654195247.568226.wav,39.56,8000.0,316480.0,True
2022-06-02 19:07:55,learn_dataset/1654196875.568246.wav,799.0,8000.0,6392000.0,True
2022-06-02 19:26:47,learn_dataset/1654198007.568260.wav,401.7,8000.0,3213600.0,True
2022-06-02 19:34:27,learn_dataset/1654198467.568285.wav,51.6,8000.0,412800.0,True
2022-06-03 06:02:48,learn_dataset/1654236168.568872.wav,8.96,8000.0,71680.0,True
2022-06-03 06:03:50,learn_dataset/1654236230.568905.wav,153.62,8000.0,1228960.0,True
2022-06-03 06:04:10,learn_dataset/1654236250.568914.wav,1.88,8000.0,15040.0,True
2022-06-03 06:08:22,learn_dataset/1654236502.569058.wav,9.2,8000.0,73600.0,True
2022-06-03 06:22:44,learn_dataset/1654237364.569385.wav,7.42,8000.0,59360.0,True
2022-06-03 06:40:56,learn_dataset/1654238456.569781.wav,157.26,8000.0,1258080.0,True
2022-06-03 07:19:30,learn_dataset/1654240770.570583.wav,45.38,8000.0,363040.0,True
2022-06-03 07:20:54,learn_dataset/1654240854.570641.wav,55.46,8000.0,443680.0,True
2022-06-03 07:31:57,learn_dataset/1654241517.570954.wav,30.2,8000.0,241600.0,True
2022-06-03 07:32:17,learn_dataset/1654241537.570959.wav,458.42,8000.0,3667360.0,True
2022-06-03 07:38:53,learn_dataset/1654241933.571096.wav,20.44,8000.0,163520.0,True
2022-06-03 07:41:34,learn_dataset/1654242094.571173.wav,6.82,8000.0,54560.0,True
2022-06-03 08:56:30,learn_dataset/1654246590.573100.wav,230.98,8000.0,1847840.0,True
2022-06-03 08:58:07,learn_dataset/1654246687.573123.wav,42.86,8000.0,342880.0,True
2022-06-03 08:58:13,learn_dataset/1654246693.573130.wav,29.32,8000.0,234560.0,True
2022-06-03 09:03:48,learn_dataset/1654247028.573220.wav,5.88,8000.0,47040.0,True
2022-06-03 09:38:30,learn_dataset/1654249110.573890.wav,402.46,8000.0,3219680.0,True
2022-06-03 09:44:54,learn_dataset/1654249494.574017.wav,36.08,8000.0,288640.0,True
2022-06-03 09:50:12,learn_dataset/1654249812.574134.wav,250.82,8000.0,2006560.0,True
2022-06-03 09:52:30,learn_dataset/1654249950.574177.wav,35.36,8000.0,282880.0,True
2022-06-03 09:55:30,learn_dataset/1654250130.574267.wav,285.28,8000.0,2282240.0,True
2022-06-03 10:00:55,learn_dataset/1654250455.574386.wav,2.4,8000.0,19200.0,True
2022-06-03 10:03:19,learn_dataset/1654250599.574426.wav,391.32,8000.0,3130560.0,True
2022-06-03 10:12:08,learn_dataset/1654251128.574714.wav,3.9,8000.0,31200.0,True
2022-06-03 10:17:55,learn_dataset/1654251475.574832.wav,42.32,8000.0,338560.0,True
2022-06-03 10:18:41,learn_dataset/1654251521.574860.wav,38.72,8000.0,309760.0,True
2022-06-03 10:20:56,learn_dataset/1654251656.574911.wav,512.52,8000.0,4100160.0,True
2022-06-03 10:20:58,learn_dataset/1654251658.574912.wav,321.02,8000.0,2568160.0,True
2022-06-03 10:31:42,learn_dataset/1654252302.575205.wav,600.36,8000.0,4802880.0,True
2022-06-03 10:33:10,learn_dataset/1654252390.575269.wav,8.34,8000.0,66720.0,True
2022-06-03 10:51:10,learn_dataset/1654253470.575860.wav,648.32,8000.0,5186560.0,True
2022-06-03 10:57:10,learn_dataset/1654253830.576045.wav,507.06,8000.0,4056480.0,True
2022-06-03 11:00:33,learn_dataset/1654254033.576148.wav,56.24,8000.0,449920.0,True
2022-06-03 11:02:51,learn_dataset/1654254171.576202.wav,102.56,8000.0,820480.0,True
2022-06-03 11:29:09,learn_dataset/1654255749.576877.wav,417.36,8000.0,3338880.0,True
2022-06-03 11:31:14,learn_dataset/1654255874.576923.wav,16.02,8000.0,128160.0,True
2022-06-03 11:56:49,learn_dataset/1654257409.577634.wav,351.0,8000.0,2808000.0,True
2022-06-03 12:07:58,learn_dataset/1654258078.577841.wav,44.66,8000.0,357280.0,True
2022-06-03 14:29:25,learn_dataset/1654266565.581253.wav,16.78,8000.0,134240.0,True
2022-06-03 14:31:12,learn_dataset/1654266672.581271.wav,6.72,8000.0,53760.0,True
2022-06-03 15:17:55,learn_dataset/1654269475.581788.wav,25.8,8000.0,206400.0,True
2022-06-03 15:22:48,learn_dataset/1654269768.581843.wav,42.28,8000.0,338240.0,True
2022-06-03 16:02:08,learn_dataset/1654272128.582182.wav,283.56,8000.0,2268480.0,True
2022-06-03 16:05:19,learn_dataset/1654272319.582210.wav,1.76,8000.0,14080.0,True
2022-06-03 16:17:06,learn_dataset/1654273026.582349.wav,96.9,8000.0,775200.0,True
2022-06-03 16:18:52,learn_dataset/1654273132.582374.wav,504.78,8000.0,4038240.0,True
2022-06-03 16:28:34,learn_dataset/1654273714.582452.wav,269.72,8000.0,2157760.0,True
2022-06-03 16:32:21,learn_dataset/1654273941.582494.wav,10.34,8000.0,82720.0,True
2022-06-03 18:12:11,learn_dataset/1654279931.582886.wav,32.34,8000.0,258720.0,True
2022-06-04 05:59:19,learn_dataset/1654322359.583548.wav,11.04,8000.0,88320.0,True
2022-06-04 06:04:09,learn_dataset/1654322649.583590.wav,59.6,8000.0,476800.0,True
2022-06-04 06:07:05,learn_dataset/1654322825.583635.wav,109.22,8000.0,873760.0,True
2022-06-04 06:16:08,learn_dataset/1654323368.583692.wav,27.04,8000.0,216320.0,True
2022-06-04 06:17:20,learn_dataset/1654323440.583699.wav,385.7,8000.0,3085600.0,True
2022-06-04 06:17:54,learn_dataset/1654323474.583702.wav,7.76,8000.0,62080.0,True
2022-06-04 06:24:27,learn_dataset/1654323867.583750.wav,32.68,8000.0,261440.0,True
2022-06-04 06:26:07,learn_dataset/1654323967.583769.wav,56.6,8000.0,452800.0,True
2022-06-04 06:41:07,learn_dataset/1654324867.583872.wav,7.2,8000.0,57600.0,True
2022-06-04 06:47:55,learn_dataset/1654325275.583933.wav,88.04,8000.0,704320.0,True
2022-06-04 06:49:12,learn_dataset/1654325352.583945.wav,11.32,8000.0,90560.0,True
2022-06-04 07:05:24,learn_dataset/1654326324.584074.wav,304.82,8000.0,2438560.0,True
2022-06-04 07:07:09,learn_dataset/1654326429.584081.wav,4.66,8000.0,37280.0,True
2022-06-04 07:44:47,learn_dataset/1654328687.584453.wav,327.66,8000.0,2621280.0,True
2022-06-04 07:50:15,learn_dataset/1654329015.584489.wav,7.9,8000.0,63200.0,True
2022-06-04 08:09:03,learn_dataset/1654330143.584642.wav,43.48,8000.0,347840.0,True
2022-06-04 08:10:25,learn_dataset/1654330225.584649.wav,256.06,8000.0,2048480.0,True
2022-06-04 08:18:49,learn_dataset/1654330729.584741.wav,278.52,8000.0,2228160.0,True
2022-06-04 08:20:49,learn_dataset/1654330849.584764.wav,11.74,8000.0,93920.0,True
2022-06-04 08:33:38,learn_dataset/1654331618.584869.wav,19.14,8000.0,153120.0,True
2022-06-04 08:38:48,learn_dataset/1654331928.584907.wav,120.0,8000.0,960000.0,True
2022-06-04 08:48:10,learn_dataset/1654332490.584988.wav,350.5,8000.0,2804000.0,True
2022-06-04 08:48:43,learn_dataset/1654332523.584994.wav,20.5,8000.0,164000.0,True
2022-06-04 09:42:58,learn_dataset/1654335778.585335.wav,105.78,8000.0,846240.0,True
2022-06-04 09:50:34,learn_dataset/1654336234.585370.wav,14.36,8000.0,114880.0,True
2022-06-04 10:00:46,learn_dataset/1654336846.585442.wav,51.46,8000.0,411680.0,True
2022-06-04 10:03:27,learn_dataset/1654337007.585457.wav,13.58,8000.0,108640.0,True
2022-06-04 11:11:57,learn_dataset/1654341117.586237.wav,34.0,8000.0,272000.0,True
2022-06-04 11:14:24,learn_dataset/1654341264.586288.wav,65.68,8000.0,525440.0,True
2022-06-04 15:28:56,learn_dataset/1654356536.588215.wav,31.88,8000.0,255040.0,True
2022-06-04 15:29:55,learn_dataset/1654356595.588224.wav,27.04,8000.0,216320.0,True
2022-06-04 17:02:36,learn_dataset/1654362156.588461.wav,35.92,8000.0,287360.0,True
2022-06-04 17:12:24,learn_dataset/1654362744.588517.wav,24.48,8000.0,195840.0,True
2022-06-04 17:22:36,learn_dataset/1654363356.588575.wav,49.98,8000.0,399840.0,True
2022-06-04 17:22:54,learn_dataset/1654363374.588587.wav,310.9,8000.0,2487200.0,True
2022-06-04 18:26:23,learn_dataset/1654367183.588718.wav,390.88,8000.0,3127040.0,True
2022-06-04 19:05:54,learn_dataset/1654369554.588744.wav,138.0,8000.0,1104000.0,True
2022-06-04 19:08:44,learn_dataset/1654369724.588747.wav,13.0,8000.0,104000.0,True
2022-06-04 19:20:54,learn_dataset/1654370454.588779.wav,6.84,8000.0,54720.0,True
2022-06-05 05:21:50,learn_dataset/1654406510.589021.wav,5.8,8000.0,46400.0,True
2022-06-05 05:22:47,learn_dataset/1654406567.589031.wav,4.34,8000.0,34720.0,True
2022-06-05 06:01:45,learn_dataset/1654408905.589091.wav,42.82,8000.0,342560.0,True
2022-06-05 07:44:47,learn_dataset/1654415087.589487.wav,129.9,8000.0,1039200.0,True
2022-06-05 08:33:24,learn_dataset/1654418004.589739.wav,408.42,8000.0,3267360.0,True
2022-06-05 08:42:31,learn_dataset/1654418551.589773.wav,2.04,8000.0,16320.0,True
2022-06-06 06:04:08,learn_dataset/1654495448.593278.wav,8.92,8000.0,71360.0,True
2022-06-06 06:04:37,learn_dataset/1654495477.593289.wav,14.18,8000.0,113440.0,True
2022-06-06 06:09:32,learn_dataset/1654495772.593373.wav,46.92,8000.0,375360.0,True
2022-06-06 06:09:57,learn_dataset/1654495797.593381.wav,64.84,8000.0,518720.0,True
2022-06-06 06:11:19,learn_dataset/1654495879.593415.wav,54.86,8000.0,438880.0,True
2022-06-06 06:13:22,learn_dataset/1654496002.593465.wav,27.36,8000.0,218880.0,True
2022-06-06 06:22:19,learn_dataset/1654496539.593604.wav,191.26,8000.0,1530080.0,True
2022-06-06 06:24:08,learn_dataset/1654496648.593636.wav,36.06,8000.0,288480.0,True
2022-06-06 06:29:10,learn_dataset/1654496950.593710.wav,359.84,8000.0,2878720.0,True
2022-06-06 06:30:06,learn_dataset/1654497006.593719.wav,3.78,8000.0,30240.0,True
2022-06-06 06:32:07,learn_dataset/1654497127.593758.wav,226.0,8000.0,1808000.0,True
2022-06-06 06:38:40,learn_dataset/1654497520.593857.wav,105.84,8000.0,846720.0,True
2022-06-06 06:43:26,learn_dataset/1654497806.593918.wav,638.68,8000.0,5109440.0,True
2022-06-06 06:53:49,learn_dataset/1654498429.594095.wav,378.06,8000.0,3024480.0,True
2022-06-06 07:12:36,learn_dataset/1654499556.594401.wav,55.54,8000.0,444320.0,True
2022-06-06 07:13:40,learn_dataset/1654499620.594429.wav,6.44,8000.0,51520.0,True
2022-06-06 07:15:01,learn_dataset/1654499701.594468.wav,604.22,8000.0,4833760.0,True
2022-06-06 07:15:36,learn_dataset/1654499736.594486.wav,207.88,8000.0,1663040.0,True
2022-06-06 08:31:39,learn_dataset/1654504299.596076.wav,48.52,8000.0,388160.0,True
2022-06-06 08:40:45,learn_dataset/1654504845.596267.wav,69.5,8000.0,556000.0,True
2022-06-06 08:53:58,learn_dataset/1654505638.596552.wav,320.24,8000.0,2561920.0,True
2022-06-06 08:54:29,learn_dataset/1654505669.596570.wav,8.38,8000.0,67040.0,True
2022-06-06 08:55:02,learn_dataset/1654505702.596581.wav,42.3,8000.0,338400.0,True
2022-06-06 08:56:06,learn_dataset/1654505766.596594.wav,12.94,8000.0,103520.0,True
2022-06-06 09:19:02,learn_dataset/1654507142.597208.wav,755.48,8000.0,6043840.0,True
2022-06-06 09:29:51,learn_dataset/1654507791.597458.wav,41.7,8000.0,333600.0,True
2022-06-06 09:32:34,learn_dataset/1654507954.597512.wav,339.2,8000.0,2713600.0,True
2022-06-06 09:34:42,learn_dataset/1654508082.597553.wav,16.06,8000.0,128480.0,True
2022-06-06 10:27:36,learn_dataset/1654511256.598919.wav,167.52,8000.0,1340160.0,True
2022-06-06 10:33:06,learn_dataset/1654511586.599022.wav,169.74,8000.0,1357920.0,True
2022-06-06 10:33:18,learn_dataset/1654511598.599030.wav,500.74,8000.0,4005920.0,True
2022-06-06 10:36:29,learn_dataset/1654511789.599124.wav,25.06,8000.0,200480.0,True
2022-06-06 10:49:31,learn_dataset/1654512571.599468.wav,480.56,8000.0,3844480.0,True
2022-06-06 10:53:36,learn_dataset/1654512816.599601.wav,16.6,8000.0,132800.0,True
2022-06-06 10:54:15,learn_dataset/1654512855.599617.wav,639.02,8000.0,5112160.0,True
2022-06-06 10:56:17,learn_dataset/1654512977.599696.wav,16.34,8000.0,130720.0,True
2022-06-06 11:08:15,learn_dataset/1654513695.600044.wav,77.66,8000.0,621280.0,True
2022-06-06 11:09:20,learn_dataset/1654513760.600068.wav,47.64,8000.0,381120.0,True
2022-06-06 11:11:48,learn_dataset/1654513908.600101.wav,215.22,8000.0,1721760.0,True
2022-06-06 11:13:06,learn_dataset/1654513986.600134.wav,9.22,8000.0,73760.0,True
2022-06-06 11:16:18,learn_dataset/1654514178.600228.wav,204.04,8000.0,1632320.0,True
2022-06-06 11:19:46,learn_dataset/1654514386.600302.wav,28.84,8000.0,230720.0,True
2022-06-06 11:27:55,learn_dataset/1654514875.600522.wav,420.74,8000.0,3365920.0,True
2022-06-06 11:29:06,learn_dataset/1654514946.600556.wav,521.28,8000.0,4170240.0,True
2022-06-06 11:33:59,learn_dataset/1654515239.600692.wav,252.54,8000.0,2020320.0,True
2022-06-06 11:36:11,learn_dataset/1654515371.600730.wav,341.2,8000.0,2729600.0,True
2022-06-06 11:57:32,learn_dataset/1654516652.601237.wav,49.14,8000.0,393120.0,True
2022-06-06 11:59:28,learn_dataset/1654516768.601287.wav,89.64,8000.0,717120.0,True
2022-06-06 12:04:17,learn_dataset/1654517057.601400.wav,346.18,8000.0,2769440.0,True
2022-06-06 12:05:05,learn_dataset/1654517105.601433.wav,87.18,8000.0,697440.0,True
2022-06-06 12:24:11,learn_dataset/1654518251.601997.wav,355.42,8000.0,2843360.0,True
2022-06-06 12:24:41,learn_dataset/1654518281.602013.wav,94.66,8000.0,757280.0,True
2022-06-06 12:37:29,learn_dataset/1654519049.602298.wav,6.68,8000.0,53440.0,True
2022-06-06 12:38:09,learn_dataset/1654519089.602314.wav,12.88,8000.0,103040.0,True
2022-06-06 12:51:07,learn_dataset/1654519867.602619.wav,434.48,8000.0,3475840.0,True
2022-06-06 12:51:57,learn_dataset/1654519917.602630.wav,13.76,8000.0,110080.0,True
2022-06-06 13:15:10,learn_dataset/1654521310.603082.wav,350.06,8000.0,2800480.0,True
2022-06-06 13:24:33,learn_dataset/1654521873.603304.wav,395.94,8000.0,3167520.0,True
2022-06-06 13:36:29,learn_dataset/1654522589.603572.wav,48.4,8000.0,387200.0,True
2022-06-06 13:38:49,learn_dataset/1654522729.603637.wav,172.12,8000.0,1376960.0,True
2022-06-06 13:40:21,learn_dataset/1654522821.603702.wav,23.96,8000.0,191680.0,True
2022-06-06 13:44:45,learn_dataset/1654523085.603853.wav,316.4,8000.0,2531200.0,True
2022-06-06 14:02:52,learn_dataset/1654524172.604288.wav,11.44,8000.0,91520.0,True
2022-06-06 14:03:33,learn_dataset/1654524213.604319.wav,154.38,8000.0,1235040.0,True
2022-06-06 14:07:12,learn_dataset/1654524432.604403.wav,30.7,8000.0,245600.0,True
2022-06-06 14:07:37,learn_dataset/1654524457.604423.wav,46.7,8000.0,373600.0,True
2022-06-06 14:09:07,learn_dataset/1654524547.604486.wav,26.56,8000.0,212480.0,True
2022-06-06 14:13:08,learn_dataset/1654524788.604595.wav,173.44,8000.0,1387520.0,True
2022-06-06 14:21:38,learn_dataset/1654525298.604763.wav,23.04,8000.0,184320.0,True
2022-06-06 14:22:07,learn_dataset/1654525327.604776.wav,303.66,8000.0,2429280.0,True
2022-06-06 15:17:30,learn_dataset/1654528650.605812.wav,22.42,8000.0,179360.0,True
2022-06-06 15:19:58,learn_dataset/1654528798.605884.wav,27.62,8000.0,220960.0,True
2022-06-06 15:28:21,learn_dataset/1654529301.606078.wav,120.9,8000.0,967200.0,True
2022-06-06 15:28:36,learn_dataset/1654529316.606083.wav,6.46,8000.0,51680.0,True
2022-06-06 15:50:42,learn_dataset/1654530642.606398.wav,290.48,8000.0,2323840.0,True
2022-06-06 15:54:23,learn_dataset/1654530863.606422.wav,232.62,8000.0,1860960.0,True
2022-06-06 16:00:56,learn_dataset/1654531256.606474.wav,44.82,8000.0,358560.0,True
2022-06-06 16:02:44,learn_dataset/1654531364.606486.wav,7.58,8000.0,60640.0,True
2022-06-06 16:24:48,learn_dataset/1654532688.606828.wav,24.78,8000.0,198240.0,True
2022-06-06 16:25:34,learn_dataset/1654532734.606847.wav,449.34,8000.0,3594720.0,True
2022-06-06 16:29:13,learn_dataset/1654532953.606867.wav,271.7,8000.0,2173600.0,True
2022-06-06 16:35:29,learn_dataset/1654533329.606903.wav,46.9,8000.0,375200.0,True
2022-06-06 16:53:28,learn_dataset/1654534408.607025.wav,41.04,8000.0,328320.0,True
2022-06-06 16:55:44,learn_dataset/1654534544.607047.wav,336.72,8000.0,2693760.0,True
2022-06-06 16:59:26,learn_dataset/1654534766.607050.wav,166.46,8000.0,1331680.0,True
2022-06-06 17:01:47,learn_dataset/1654534907.607057.wav,5.5,8000.0,44000.0,True
2022-06-06 17:25:24,learn_dataset/1654536324.607133.wav,185.28,8000.0,1482240.0,True
2022-06-06 17:54:27,learn_dataset/1654538067.607217.wav,342.24,8000.0,2737920.0,True
2022-06-06 18:15:49,learn_dataset/1654539349.607297.wav,50.74,8000.0,405920.0,True
2022-06-06 18:22:32,learn_dataset/1654539752.607323.wav,755.76,8000.0,6046080.0,True
2022-06-07 05:54:25,learn_dataset/1654581265.607797.wav,45.74,8000.0,365920.0,True
2022-06-07 06:01:01,learn_dataset/1654581661.607844.wav,145.48,8000.0,1163840.0,True
2022-06-07 06:05:53,learn_dataset/1654581953.607903.wav,6.46,8000.0,51680.0,True
2022-06-07 06:06:56,learn_dataset/1654582016.607920.wav,7.88,8000.0,63040.0,True
2022-06-07 06:08:14,learn_dataset/1654582094.607939.wav,8.76,8000.0,70080.0,True
2022-06-07 06:08:54,learn_dataset/1654582134.607962.wav,37.36,8000.0,298880.0,True
2022-06-07 06:10:14,learn_dataset/1654582214.607975.wav,6.82,8000.0,54560.0,True
2022-06-07 06:14:08,learn_dataset/1654582448.608045.wav,5.96,8000.0,47680.0,True
2022-06-07 06:16:09,learn_dataset/1654582569.608081.wav,1.16,8000.0,9280.0,True
2022-06-07 06:20:09,learn_dataset/1654582809.608159.wav,1.36,8000.0,10880.0,True
2022-06-07 06:21:44,learn_dataset/1654582904.608204.wav,1.18,8000.0,9440.0,True
2022-06-07 06:29:27,learn_dataset/1654583367.608366.wav,21.06,8000.0,168480.0,True
2022-06-07 06:45:54,learn_dataset/1654584354.608630.wav,457.48,8000.0,3659840.0,True
2022-06-07 06:50:14,learn_dataset/1654584614.608717.wav,721.74,8000.0,5773920.0,True
2022-06-07 06:57:50,learn_dataset/1654585070.608892.wav,26.12,8000.0,208960.0,True
2022-06-07 06:59:41,learn_dataset/1654585181.608938.wav,5.14,8000.0,41120.0,True
2022-06-07 07:02:44,learn_dataset/1654585364.608980.wav,164.26,8000.0,1314080.0,True
2022-06-07 07:04:50,learn_dataset/1654585490.609030.wav,224.82,8000.0,1798560.0,True
2022-06-07 07:28:07,learn_dataset/1654586887.609516.wav,437.24,8000.0,3497920.0,True
2022-06-07 07:31:19,learn_dataset/1654587079.609586.wav,19.6,8000.0,156800.0,True
2022-06-07 08:24:19,learn_dataset/1654590259.610936.wav,747.44,8000.0,5979520.0,True
2022-06-07 08:28:09,learn_dataset/1654590489.611005.wav,6.24,8000.0,49920.0,True
2022-06-07 08:47:56,learn_dataset/1654591676.611465.wav,585.8,8000.0,4686400.0,True
2022-06-07 08:50:43,learn_dataset/1654591843.611558.wav,118.24,8000.0,945920.0,True
2022-06-07 09:01:23,learn_dataset/1654592483.611920.wav,54.82,8000.0,438560.0,True
2022-06-07 09:03:50,learn_dataset/1654592630.611977.wav,95.22,8000.0,761760.0,True
2022-06-07 09:08:15,learn_dataset/1654592895.612068.wav,63.24,8000.0,505920.0,True
2022-06-07 09:12:40,learn_dataset/1654593160.612183.wav,685.7,8000.0,5485600.0,True
2022-06-07 09:16:05,learn_dataset/1654593365.612261.wav,22.74,8000.0,181920.0,True
2022-06-07 09:17:14,learn_dataset/1654593434.612294.wav,5.42,8000.0,43360.0,True
2022-06-07 09:34:11,learn_dataset/1654594451.612770.wav,24.94,8000.0,199520.0,True
2022-06-07 09:38:11,learn_dataset/1654594691.612872.wav,26.9,8000.0,215200.0,True
2022-06-07 09:58:11,learn_dataset/1654595891.613418.wav,67.62,8000.0,540960.0,True
2022-06-07 09:59:25,learn_dataset/1654595965.613441.wav,1.5,8000.0,12000.0,True
2022-06-07 10:02:20,learn_dataset/1654596140.613501.wav,48.4,8000.0,387200.0,True
2022-06-07 10:02:48,learn_dataset/1654596168.613516.wav,45.38,8000.0,363040.0,True
2022-06-07 10:03:07,learn_dataset/1654596187.613527.wav,81.16,8000.0,649280.0,True
2022-06-07 10:03:28,learn_dataset/1654596208.613550.wav,16.56,8000.0,132480.0,True
2022-06-07 10:08:41,learn_dataset/1654596521.613715.wav,27.54,8000.0,220320.0,True
2022-06-07 10:10:06,learn_dataset/1654596606.613763.wav,4.28,8000.0,34240.0,True
2022-06-07 10:11:49,learn_dataset/1654596709.613797.wav,54.28,8000.0,434240.0,True
2022-06-07 10:14:13,learn_dataset/1654596853.613867.wav,8.0,8000.0,64000.0,True
2022-06-07 10:29:22,learn_dataset/1654597762.614286.wav,339.66,8000.0,2717280.0,True
2022-06-07 10:30:47,learn_dataset/1654597847.614333.wav,283.94,8000.0,2271520.0,True
2022-06-07 11:16:10,learn_dataset/1654600570.615533.wav,13.62,8000.0,108960.0,True
2022-06-07 11:19:18,learn_dataset/1654600758.615644.wav,39.18,8000.0,313440.0,True
2022-06-07 11:21:42,learn_dataset/1654600902.615735.wav,30.0,8000.0,240000.0,True
2022-06-07 11:29:05,learn_dataset/1654601345.615888.wav,313.12,8000.0,2504960.0,True
2022-06-07 11:38:01,learn_dataset/1654601881.616095.wav,443.28,8000.0,3546240.0,True
2022-06-07 11:42:59,learn_dataset/1654602179.616304.wav,41.3,8000.0,330400.0,True
2022-06-07 11:50:59,learn_dataset/1654602659.616645.wav,55.18,8000.0,441440.0,True
2022-06-07 11:51:10,learn_dataset/1654602670.616653.wav,307.8,8000.0,2462400.0,True
2022-06-07 11:53:51,learn_dataset/1654602831.616761.wav,383.12,8000.0,3064960.0,True
2022-06-07 11:54:48,learn_dataset/1654602888.616800.wav,18.28,8000.0,146240.0,True
2022-06-07 12:24:40,learn_dataset/1654604680.618093.wav,24.74,8000.0,197920.0,True
2022-06-07 12:32:45,learn_dataset/1654605165.618379.wav,10.4,8000.0,83200.0,True
2022-06-07 13:14:01,learn_dataset/1654607641.619687.wav,360.14,8000.0,2881120.0,True
2022-06-07 13:14:31,learn_dataset/1654607671.619702.wav,59.24,8000.0,473920.0,True
2022-06-07 13:25:10,learn_dataset/1654608310.619991.wav,321.24,8000.0,2569920.0,True
2022-06-07 13:29:07,learn_dataset/1654608547.620100.wav,7.24,8000.0,57920.0,True
2022-06-07 13:36:26,learn_dataset/1654608986.620291.wav,548.82,8000.0,4390560.0,True
2022-06-07 13:38:04,learn_dataset/1654609084.620332.wav,4.04,8000.0,32320.0,True
